"mnth","hr","holiday","weekday","weathersit","temp","atemp","hum","windspeed","total"
"Sep","9","No","Monday","Good",16.44,17,52,12.998,328
"Sep","10","No","Monday","Good",17.38,18.0032,49,15.0013,198
"Sep","12","No","Monday","Good",18.32,18.9998,35,19.9995,342
"Sep","13","No","Monday","Good",20.2,24.9992,31,19.9995,328
"Sep","14","No","Monday","Good",20.2,24.0026,28,0,303
"Sep","15","No","Monday","Good",20.2,24.9992,31,0,300
"Sep","16","No","Monday","Good",19.26,20.003,30,16.9979,516
"Sep","17","No","Monday","Good",19.26,20.003,30,0,898
"Sep","18","No","Monday","Good",17.38,18.0032,37,11.0014,853
"Sep","19","No","Monday","Good",16.44,17,39,8.9981,590
"Sep","20","No","Monday","Good",16.44,17,52,7.0015,432
"Sep","21","No","Monday","Good",15.5,15.9968,51,8.9981,256
"Sep","22","No","Monday","Good",15.5,15.9968,51,15.0013,172
"Sep","0","No","Tuesday","Good",13.62,13.997,67,11.0014,64
"Sep","1","No","Tuesday","Good",12.68,13.0004,72,8.9981,13
"Sep","3","No","Tuesday","Good",11.74,11.9972,71,6.0032,5
"Sep","4","No","Tuesday","Good",11.74,11.9972,71,8.9981,9
"Sep","5","No","Tuesday","Good",11.74,11.9972,77,6.0032,47
"Sep","7","No","Tuesday","Good",12.68,13.0004,77,12.998,556
"Sep","8","No","Tuesday","Good",14.56,15.0002,67,12.998,805
"Sep","9","No","Tuesday","Good",17.38,18.0032,56,16.9979,409
"Sep","10","No","Tuesday","Good",18.32,18.9998,52,19.9995,170
"Sep","11","No","Tuesday","Good",20.2,24.9992,46,19.9995,218
"Sep","12","No","Tuesday","Good",21.14,24.9992,43,19.0012,302
"Sep","13","No","Tuesday","Good",22.08,24.9992,47,16.9979,305
"Sep","14","No","Tuesday","Good",23.02,24.9992,39,22.0028,293
"Sep","15","No","Tuesday","Good",23.02,24.9992,36,22.0028,303
"Sep","16","No","Tuesday","Good",23.02,24.9992,39,19.9995,495
"Sep","17","No","Tuesday","Good",23.02,24.9992,39,19.0012,967
"Sep","18","No","Tuesday","Good",22.08,24.9992,41,15.0013,822
"Sep","20","No","Tuesday","Good",20.2,24.9992,56,19.9995,425
"Sep","22","No","Tuesday","Good",20.2,24.9992,56,19.0012,188
"Sep","23","No","Tuesday","Good",20.2,24.9992,56,22.0028,98
"Sep","0","No","Wednesday","Good",19.26,20.003,64,19.9995,40
"Sep","1","No","Wednesday","Good",19.26,20.003,64,22.0028,29
"Sep","2","No","Wednesday","Fair",19.26,20.003,64,19.0012,17
"Sep","3","No","Wednesday","Fair",19.26,20.003,64,19.0012,10
"Sep","4","No","Wednesday","Good",18.32,18.9998,73,16.9979,14
"Sep","6","No","Wednesday","Good",17.38,18.0032,73,12.998,182
"Sep","7","No","Wednesday","Good",17.38,18.0032,77,8.9981,532
"Sep","8","No","Wednesday","Good",18.32,18.9998,73,19.9995,838
"Sep","9","No","Wednesday","Good",20.2,24.0026,64,12.998,334
"Sep","10","No","Wednesday","Good",20.2,22.9994,73,19.0012,185
"Sep","11","No","Wednesday","Good",22.08,24.9992,61,16.9979,227
"Sep","12","No","Wednesday","Good",23.96,26.0024,61,15.0013,316
"Sep","13","No","Wednesday","Good",24.9,26.999,58,15.0013,340
"Sep","14","No","Wednesday","Good",26.78,28.0022,48,19.0012,277
"Sep","15","No","Wednesday","Good",26.78,28.0022,48,19.9995,300
"Sep","17","No","Wednesday","Good",26.78,28.0022,48,19.9995,953
"Sep","19","No","Wednesday","Good",24.9,26.999,54,11.0014,627
"Sep","22","No","Wednesday","Bad",21.14,24.0026,69,12.998,215
"Sep","23","No","Wednesday","Fair",20.2,22.0028,78,16.9979,115
"Sep","1","No","Thursday","Good",20.2,22.0028,78,6.0032,21
"Sep","2","No","Thursday","Good",20.2,22.0028,78,6.0032,16
"Sep","4","No","Thursday","Good",18.32,18.9998,94,8.9981,8
"Sep","5","No","Thursday","Good",19.26,20.003,83,0,66
"Sep","6","No","Thursday","Good",18.32,18.9998,88,6.0032,169
"Sep","7","No","Thursday","Good",20.2,22.0028,78,0,558
"Sep","8","No","Thursday","Good",21.14,24.0026,71,6.0032,794
"Sep","9","No","Thursday","Good",23.02,24.9992,65,0,335
"Sep","10","No","Thursday","Fair",24.9,26.999,51,19.0012,208
"Sep","11","No","Thursday","Fair",25.84,28.0022,51,11.0014,294
"Sep","12","No","Thursday","Fair",26.78,28.0022,48,8.9981,335
"Sep","13","No","Thursday","Fair",26.78,28.0022,48,0,326
"Sep","14","No","Thursday","Fair",27.72,28.9988,45,6.0032,258
"Sep","15","No","Thursday","Fair",27.72,28.9988,45,0,296
"Sep","16","No","Thursday","Fair",25.84,28.0022,58,22.0028,472
"Sep","17","No","Thursday","Fair",23.02,24.9992,69,19.9995,905
"Sep","18","No","Thursday","Fair",23.02,24.9992,69,15.0013,899
"Sep","19","No","Thursday","Good",23.02,24.9992,65,8.9981,559
"Sep","20","No","Thursday","Fair",22.08,24.0026,69,15.0013,457
"Sep","22","No","Thursday","Bad",21.14,22.0028,83,19.9995,47
"Sep","23","No","Thursday","Bad",21.14,22.0028,83,11.0014,45
"Sep","0","No","Friday","Bad",20.2,20.003,88,11.0014,17
"Sep","1","No","Friday","Bad",20.2,20.003,88,0,13
"Sep","2","No","Friday","Bad",20.2,20.003,88,19.9995,10
"Sep","3","No","Friday","Fair",20.2,20.9996,83,8.9981,7
"Sep","4","No","Friday","Bad",18.32,18.9998,88,7.0015,12
"Sep","5","No","Friday","Good",18.32,18.9998,88,0,38
"Sep","6","No","Friday","Fair",18.32,18.9998,94,6.0032,138
"Sep","7","No","Friday","Fair",18.32,18.9998,94,0,394
"Sep","8","No","Friday","Good",20.2,20.9996,83,6.0032,705
"Sep","9","No","Friday","Fair",21.14,22.0028,83,7.0015,426
"Sep","10","No","Friday","Fair",22.08,22.9994,78,8.9981,245
"Sep","11","No","Friday","Fair",23.02,24.9992,69,0,361
"Sep","13","No","Friday","Fair",24.9,26.999,51,16.9979,410
"Sep","16","No","Friday","Fair",23.02,24.9992,50,15.0013,502
"Sep","18","No","Friday","Fair",22.08,24.9992,50,15.0013,667
"Sep","20","No","Friday","Bad",20.2,24.9992,53,11.0014,336
"Sep","21","No","Friday","Bad",20.2,24.9992,53,12.998,237
"Sep","22","No","Friday","Fair",19.26,20.003,53,15.0013,220
"Sep","23","No","Friday","Fair",18.32,18.9998,56,12.998,190
"Sep","0","No","Saturday","Good",17.38,18.0032,60,15.0013,149
"Sep","1","No","Saturday","Good",17.38,18.0032,60,15.0013,101
"Sep","2","No","Saturday","Fair",17.38,18.0032,56,15.0013,92
"Sep","3","No","Saturday","Fair",16.44,17,59,12.998,29
"Sep","4","No","Saturday","Good",16.44,17,59,16.9979,14
"Sep","5","No","Saturday","Good",15.5,15.9968,63,12.998,15
"Sep","6","No","Saturday","Good",15.5,15.9968,63,16.9979,37
"Sep","7","No","Saturday","Good",14.56,15.0002,67,19.0012,73
"Sep","8","No","Saturday","Good",15.5,15.9968,68,19.0012,211
"Sep","9","No","Saturday","Good",15.5,15.9968,63,12.998,332
"Sep","10","No","Saturday","Good",17.38,18.0032,56,16.9979,472
"Sep","11","No","Saturday","Good",18.32,18.9998,52,19.0012,663
"Sep","12","No","Saturday","Good",21.14,24.9992,41,19.9995,682
"Sep","13","No","Saturday","Good",21.14,24.9992,41,19.9995,686
"Sep","14","No","Saturday","Good",20.2,24.9992,40,16.9979,750
"Sep","15","No","Saturday","Good",20.2,24.9992,43,16.9979,727
"Sep","16","No","Saturday","Good",21.14,24.9992,41,16.9979,722
"Sep","17","No","Saturday","Good",20.2,24.9992,38,23.9994,712
"Sep","18","No","Saturday","Good",18.32,18.9998,46,12.998,594
"Sep","19","No","Saturday","Good",16.44,17,55,11.0014,470
"Sep","20","No","Saturday","Good",16.44,17,55,12.998,315
"Sep","21","No","Saturday","Good",16.44,17,55,8.9981,292
"Sep","22","No","Saturday","Good",15.5,15.9968,63,7.0015,221
"Sep","23","No","Saturday","Good",15.5,15.9968,59,6.0032,196
"Sep","1","No","Sunday","Good",15.5,15.9968,59,0,116
"Sep","3","No","Sunday","Good",13.62,13.997,67,6.0032,58
"Sep","4","No","Sunday","Good",13.62,13.997,67,6.0032,7
"Sep","5","No","Sunday","Good",12.68,13.0004,72,0,10
"Sep","6","No","Sunday","Good",12.68,13.0004,72,6.0032,22
"Sep","7","No","Sunday","Good",12.68,13.0004,77,0,57
"Sep","8","No","Sunday","Good",14.56,15.0002,67,7.0015,144
"Sep","9","No","Sunday","Good",16.44,17,63,7.0015,285
"Sep","11","No","Sunday","Good",20.2,24.9992,43,15.0013,591
"Sep","12","No","Sunday","Good",21.14,24.9992,41,19.9995,680
"Sep","13","No","Sunday","Good",21.14,24.9992,41,16.9979,594
"Sep","14","No","Sunday","Good",21.14,24.9992,41,16.9979,612
"Sep","17","No","Sunday","Good",21.14,24.9992,35,19.0012,575
"Sep","18","No","Sunday","Good",16.44,17,59,30.0026,401
"Sep","19","No","Sunday","Bad",15.5,15.9968,72,8.9981,257
"Sep","20","No","Sunday","Bad",15.5,15.9968,72,8.9981,194
"Sep","21","No","Sunday","Good",15.5,15.9968,68,0,123
"Sep","22","No","Sunday","Good",14.56,15.0002,72,0,91
"Sep","23","No","Sunday","Good",14.56,15.0002,72,6.0032,57
"Oct","1","No","Monday","Good",12.68,13.0004,77,6.0032,18
"Oct","2","No","Monday","Good",13.62,13.997,72,0,12
"Oct","3","No","Monday","Good",12.68,13.0004,77,0,7
"Oct","4","No","Monday","Good",11.74,11.9972,82,7.0015,10
"Oct","5","No","Monday","Good",12.68,13.0004,77,0,36
"Oct","6","No","Monday","Good",12.68,13.0004,77,7.0015,155
"Oct","7","No","Monday","Good",12.68,13.0004,77,11.0014,483
"Oct","8","No","Monday","Fair",13.62,13.997,77,7.0015,784
"Oct","9","No","Monday","Fair",16.44,17,63,0,340
"Oct","10","No","Monday","Good",17.38,18.0032,56,0,179
"Oct","11","No","Monday","Good",19.26,20.003,46,0,272
"Oct","12","No","Monday","Fair",20.2,24.9992,43,11.0014,323
"Oct","13","No","Monday","Fair",20.2,24.9992,43,11.0014,305
"Oct","14","No","Monday","Fair",20.2,24.9992,43,7.0015,244
"Oct","15","No","Monday","Fair",21.14,24.9992,43,8.9981,329
"Oct","16","No","Monday","Fair",21.14,24.9992,46,16.9979,459
"Oct","17","No","Monday","Bad",18.32,18.9998,60,16.9979,856
"Oct","18","No","Monday","Bad",18.32,18.9998,64,7.0015,613
"Oct","19","No","Monday","Fair",17.38,18.0032,68,7.0015,516
"Oct","20","No","Monday","Bad",17.38,18.0032,68,0,262
"Oct","22","No","Monday","Bad",17.38,18.0032,77,6.0032,207
"Oct","23","No","Monday","Bad",17.38,18.0032,77,0,105
"Oct","0","No","Tuesday","Fair",18.32,18.9998,73,0,31
"Oct","1","No","Tuesday","Fair",17.38,18.0032,77,7.0015,11
"Oct","2","No","Tuesday","Fair",17.38,18.0032,77,7.0015,2
"Oct","3","No","Tuesday","Fair",17.38,18.0032,88,12.998,5
"Oct","4","No","Tuesday","Fair",18.32,18.9998,83,6.0032,10
"Oct","6","No","Tuesday","Bad",19.26,20.003,83,7.0015,179
"Oct","7","No","Tuesday","Bad",19.26,20.003,83,7.0015,260
"Oct","8","No","Tuesday","Bad",20.2,20.003,88,0,134
"Oct","9","No","Tuesday","Bad",19.26,20.003,88,8.9981,86
"Oct","10","No","Tuesday","Bad",19.26,20.003,88,8.9981,45
"Oct","11","No","Tuesday","Bad",19.26,20.003,94,8.9981,99
"Oct","12","No","Tuesday","Fair",20.2,20.003,88,12.998,104
"Oct","13","No","Tuesday","Fair",20.2,20.003,88,8.9981,154
"Oct","14","No","Tuesday","Bad",20.2,20.003,88,8.9981,163
"Oct","15","No","Tuesday","Bad",21.14,22.0028,83,8.9981,209
"Oct","17","No","Tuesday","Bad",21.14,20.9996,88,7.0015,715
"Oct","18","No","Tuesday","Bad",21.14,20.003,94,6.0032,687
"Oct","19","No","Tuesday","Bad",21.14,20.003,94,0,395
"Oct","20","No","Tuesday","Bad",21.14,20.003,94,8.9981,306
"Oct","21","No","Tuesday","Bad",21.14,20.003,94,7.0015,289
"Oct","23","No","Tuesday","Fair",21.14,20.003,94,0,98
"Oct","0","No","Wednesday","Bad",21.14,20.003,94,0,52
"Oct","1","No","Wednesday","Fair",21.14,20.003,94,0,19
"Oct","2","No","Wednesday","Fair",21.14,20.003,94,0,9
"Oct","4","No","Wednesday","Fair",20.2,17,100,0,11
"Oct","5","No","Wednesday","Fair",21.14,20.003,94,7.0015,34
"Oct","6","No","Wednesday","Fair",20.2,18.0032,94,8.9981,177
"Oct","7","No","Wednesday","Fair",20.2,18.0032,94,12.998,515
"Oct","8","No","Wednesday","Fair",21.14,20.9996,88,7.0015,809
"Oct","9","No","Wednesday","Fair",21.14,22.0028,83,12.998,362
"Oct","10","No","Wednesday","Good",23.02,24.0026,78,11.0014,175
"Oct","11","No","Wednesday","Good",23.02,24.0026,78,11.0014,230
"Oct","12","No","Wednesday","Fair",24.9,26.999,70,7.0015,358
"Oct","13","No","Wednesday","Fair",24.9,28.0022,74,7.0015,279
"Oct","14","No","Wednesday","Fair",25.84,28.9988,70,11.0014,251
"Oct","15","No","Wednesday","Fair",25.84,28.9988,62,11.0014,319
"Oct","16","No","Wednesday","Fair",25.84,28.0022,58,0,478
"Oct","17","No","Wednesday","Good",24.9,26.999,65,0,917
"Oct","19","No","Wednesday","Good",24.9,26.999,65,0,593
"Oct","21","No","Wednesday","Fair",23.02,24.9992,74,0,209
"Oct","23","No","Wednesday","Fair",23.02,24.0026,78,0,220
"Oct","0","No","Thursday","Bad",22.08,22.0028,89,0,76
"Oct","1","No","Thursday","Fair",21.14,20.003,94,0,25
"Oct","3","No","Thursday","Fair",21.14,20.9996,88,0,11
"Oct","4","No","Thursday","Fair",22.08,22.0028,89,0,10
"Oct","5","No","Thursday","Bad",22.08,22.0028,89,7.0015,39
"Oct","6","No","Thursday","Bad",21.14,20.003,94,6.0032,133
"Oct","7","No","Thursday","Fair",22.08,22.0028,89,6.0032,391
"Oct","9","No","Thursday","Fair",22.08,22.0028,89,12.998,359
"Oct","10","No","Thursday","Fair",23.02,24.0026,83,8.9981,177
"Oct","11","No","Thursday","Fair",24.9,26.999,70,7.0015,214
"Oct","12","No","Thursday","Fair",25.84,28.0022,54,12.998,288
"Oct","13","No","Thursday","Fair",25.84,28.0022,58,22.0028,294
"Oct","14","No","Thursday","Good",24.9,26.999,61,16.9979,267
"Oct","15","No","Thursday","Good",25.84,28.0022,54,19.0012,325
"Oct","16","No","Thursday","Good",24.9,26.999,54,19.0012,497
"Oct","17","No","Thursday","Good",24.9,26.999,51,15.0013,901
"Oct","18","No","Thursday","Good",23.02,24.9992,57,7.0015,887
"Oct","19","No","Thursday","Good",23.02,24.9992,57,7.0015,534
"Oct","20","No","Thursday","Good",22.08,24.0026,65,7.0015,441
"Oct","22","No","Thursday","Good",22.08,24.9992,47,8.9981,232
"Oct","23","No","Thursday","Good",20.2,24.9992,56,6.0032,155
"Oct","0","No","Friday","Good",18.32,18.9998,73,0,102
"Oct","1","No","Friday","Good",17.38,18.0032,68,7.0015,46
"Oct","2","No","Friday","Good",17.38,18.0032,73,6.0032,11
"Oct","3","No","Friday","Good",17.38,18.0032,73,0,16
"Oct","4","No","Friday","Good",17.38,18.0032,77,0,11
"Oct","5","No","Friday","Good",16.44,17,77,0,41
"Oct","6","No","Friday","Good",16.44,17,83,0,137
"Oct","7","No","Friday","Good",16.44,17,83,7.0015,428
"Oct","8","No","Friday","Good",19.26,20.003,64,0,785
"Oct","9","No","Friday","Good",20.2,24.0026,60,6.0032,384
"Oct","11","No","Friday","Good",24.9,26.999,48,12.998,304
"Oct","12","No","Friday","Good",25.84,26.999,42,11.0014,468
"Oct","14","No","Friday","Good",26.78,26.999,37,15.0013,400
"Oct","15","No","Friday","Good",25.84,26.999,39,16.9979,470
"Oct","16","No","Friday","Good",25.84,26.999,37,0,634
"Oct","17","No","Friday","Good",24.9,26.0024,42,11.0014,900
"Oct","18","No","Friday","Good",22.08,24.9992,57,8.9981,761
"Oct","19","No","Friday","Good",21.14,22.9994,73,11.0014,500
"Oct","20","No","Friday","Good",20.2,22.0028,78,8.9981,372
"Oct","22","No","Friday","Good",20.2,22.9994,73,19.0012,264
"Oct","23","No","Friday","Good",19.26,20.003,78,15.0013,171
"Oct","0","No","Saturday","Good",18.32,18.9998,83,11.0014,191
"Oct","1","No","Saturday","Good",18.32,18.9998,83,16.9979,141
"Oct","2","No","Saturday","Good",18.32,18.9998,78,12.998,75
"Oct","4","No","Saturday","Good",17.38,18.0032,83,16.9979,11
"Oct","5","No","Saturday","Good",17.38,18.0032,83,12.998,10
"Oct","6","No","Saturday","Good",17.38,18.0032,88,16.9979,30
"Oct","7","No","Saturday","Good",17.38,18.0032,83,19.9995,84
"Oct","8","No","Saturday","Good",18.32,18.9998,83,12.998,206
"Oct","9","No","Saturday","Good",20.2,22.9994,73,12.998,395
"Oct","10","No","Saturday","Good",21.14,24.0026,69,19.0012,539
"Oct","11","No","Saturday","Good",22.08,24.0026,65,16.9979,647
"Oct","12","No","Saturday","Good",24.9,26.999,54,7.0015,743
"Oct","13","No","Saturday","Fair",22.08,24.9992,57,35.0008,710
"Oct","15","No","Saturday","Good",20.2,24.9992,46,27.9993,620
"Oct","17","No","Saturday","Good",17.38,18.0032,49,26.0027,610
"Oct","18","No","Saturday","Good",16.44,17,48,27.9993,495
"Oct","19","No","Saturday","Good",14.56,15.0002,55,15.0013,341
"Oct","20","No","Saturday","Good",14.56,15.0002,55,16.9979,247
"Oct","21","No","Saturday","Good",13.62,13.997,59,8.9981,215
"Oct","1","No","Sunday","Good",12.68,13.0004,54,15.0013,109
"Oct","3","No","Sunday","Fair",12.68,13.0004,62,8.9981,22
"Oct","4","No","Sunday","Fair",12.68,13.0004,54,16.9979,11
"Oct","5","No","Sunday","Fair",12.68,13.0004,54,8.9981,10
"Oct","8","No","Sunday","Bad",11.74,11.9972,67,8.9981,62
"Oct","11","No","Sunday","Fair",11.74,11.9972,71,7.0015,336
"Oct","13","No","Sunday","Fair",12.68,13.0004,72,6.0032,320
"Oct","14","No","Sunday","Fair",12.68,13.0004,67,0,314
"Oct","15","No","Sunday","Bad",11.74,11.9972,77,8.9981,306
"Oct","18","No","Sunday","Bad",10.8,11.0006,82,12.998,106
"Oct","20","No","Sunday","Good",10.8,11.0006,82,8.9981,116
"Oct","22","No","Sunday","Good",9.86,9.9974,87,8.9981,79
"Oct","23","No","Sunday","Good",8.92,7.001,93,8.9981,80
"Oct","0","Yes","Monday","Good",9.86,9.9974,76,19.0012,51
"Oct","1","Yes","Monday","Good",7.98,5.9978,87,11.0014,37
"Oct","2","Yes","Monday","Good",7.98,5.9978,81,12.998,15
"Oct","4","Yes","Monday","Good",7.04,5.9978,87,8.9981,7
"Oct","5","Yes","Monday","Good",7.98,5.0012,76,15.0013,19
"Oct","7","Yes","Monday","Fair",7.98,5.9978,76,11.0014,154
"Oct","8","Yes","Monday","Fair",8.92,7.001,71,15.0013,397
"Oct","9","Yes","Monday","Fair",9.86,9.9974,66,11.0014,332
"Oct","10","Yes","Monday","Fair",9.86,9.9974,68,8.9981,298
"Oct","11","Yes","Monday","Fair",10.8,11.0006,62,6.0032,308
"Oct","12","Yes","Monday","Fair",11.74,11.9972,63,11.0014,341
"Oct","13","Yes","Monday","Fair",11.74,11.9972,62,12.998,405
"Oct","14","Yes","Monday","Fair",11.74,11.9972,58,7.0015,420
"Oct","16","Yes","Monday","Bad",11.74,11.9972,58,12.998,377
"Oct","18","Yes","Monday","Fair",11.74,11.9972,66,19.0012,456
"Oct","19","Yes","Monday","Fair",10.8,11.0006,71,16.9979,371
"Oct","21","Yes","Monday","Fair",10.8,11.0006,76,15.0013,151
"Oct","22","Yes","Monday","Bad",10.8,11.0006,76,16.9979,107
"Oct","23","Yes","Monday","Fair",10.8,11.0006,71,15.0013,69
"Oct","1","No","Tuesday","Bad",8.92,7.001,87,15.0013,13
"Oct","2","No","Tuesday","Bad",8.92,5.9978,87,16.9979,7
"Oct","3","No","Tuesday","Bad",8.92,5.9978,87,19.0012,3
"Oct","4","No","Tuesday","Bad",8.92,7.001,87,11.0014,7
"Oct","5","No","Tuesday","Fair",9.86,9.9974,82,12.998,19
"Oct","6","No","Tuesday","Fair",9.86,9.9974,82,16.9979,143
"Oct","7","No","Tuesday","Good",9.86,9.9974,83,16.9979,362
"Oct","8","No","Tuesday","Fair",11.74,11.9972,80,12.998,713
"Oct","9","No","Tuesday","Fair",11.74,11.9972,77,15.0013,382
"Oct","10","No","Tuesday","Fair",12.68,13.0004,75,15.0013,164
"Oct","11","No","Tuesday","Fair",14.56,15.0002,69,12.998,193
"Oct","12","No","Tuesday","Fair",14.56,15.0002,69,12.998,260
"Oct","14","No","Tuesday","Fair",17.38,18.0032,64,12.998,244
"Oct","15","No","Tuesday","Fair",16.44,17,63,11.0014,254
"Oct","16","No","Tuesday","Fair",15.5,15.9968,72,11.0014,424
"Oct","17","No","Tuesday","Fair",16.44,17,68,11.0014,806
"Oct","18","No","Tuesday","Fair",15.5,15.9968,72,15.0013,784
"Oct","19","No","Tuesday","Fair",15.5,15.9968,72,11.0014,514
"Oct","20","No","Tuesday","Fair",15.5,15.9968,72,11.0014,360
"Oct","21","No","Tuesday","Fair",14.56,15.0002,77,8.9981,225
"Oct","22","No","Tuesday","Fair",14.56,15.0002,77,6.0032,162
"Oct","23","No","Tuesday","Fair",14.56,15.0002,77,6.0032,84
"Oct","0","No","Wednesday","Fair",13.62,13.997,88,6.0032,33
"Oct","1","No","Wednesday","Fair",13.62,13.997,88,0,8
"Oct","2","No","Wednesday","Fair",13.62,13.997,88,0,8
"Oct","3","No","Wednesday","Fair",13.62,13.997,88,0,6
"Oct","4","No","Wednesday","Fair",13.62,13.997,88,7.0015,6
"Oct","5","No","Wednesday","Fair",13.62,13.997,88,6.0032,40
"Oct","6","No","Wednesday","Fair",13.62,13.997,88,6.0032,175
"Oct","7","No","Wednesday","Good",13.62,13.997,82,7.0015,507
"Oct","8","No","Wednesday","Good",15.5,15.9968,77,11.0014,839
"Oct","9","No","Wednesday","Good",17.38,18.0032,60,19.0012,366
"Oct","10","No","Wednesday","Good",18.32,18.9998,52,19.9995,217
"Oct","13","No","Wednesday","Good",18.32,18.9998,49,0,297
"Oct","17","No","Wednesday","Good",19.26,20.003,43,15.0013,948
"Oct","18","No","Wednesday","Fair",18.32,18.9998,49,11.0014,844
"Oct","20","No","Wednesday","Good",16.44,17,48,32.9975,392
"Oct","23","No","Wednesday","Good",12.68,13.0004,58,12.998,136
"Oct","1","No","Thursday","Good",12.68,13.0004,47,12.998,11
"Oct","2","No","Thursday","Good",11.74,11.9972,50,8.9981,11
"Oct","3","No","Thursday","Good",11.74,11.9972,47,19.9995,3
"Oct","4","No","Thursday","Good",10.8,11.0006,50,16.9979,10
"Oct","6","No","Thursday","Good",8.92,7.001,50,11.0014,159
"Oct","7","No","Thursday","Good",8.92,5.9978,50,16.9979,478
"Oct","8","No","Thursday","Good",9.86,9.9974,46,26.0027,798
"Oct","9","No","Thursday","Good",10.8,11.0006,43,26.0027,355
"Oct","10","No","Thursday","Good",12.68,13.0004,41,23.9994,204
"Oct","11","No","Thursday","Good",13.62,13.997,36,0,251
"Oct","12","No","Thursday","Good",13.62,13.997,36,0,326
"Oct","14","No","Thursday","Good",16.44,17,32,6.0032,348
"Oct","15","No","Thursday","Good",16.44,17,34,11.0014,460
"Oct","16","No","Thursday","Good",15.5,15.9968,36,8.9981,481
"Oct","17","No","Thursday","Good",15.5,15.9968,39,19.0012,827
"Oct","18","No","Thursday","Good",13.62,13.997,44,11.0014,692
"Oct","19","No","Thursday","Good",12.68,13.0004,51,8.9981,743
"Oct","20","No","Thursday","Good",11.74,11.9972,62,11.0014,415
"Oct","22","No","Thursday","Good",10.8,11.0006,66,11.0014,177
"Oct","23","No","Thursday","Good",11.74,11.9972,58,6.0032,186
"Oct","0","No","Friday","Good",10.8,11.0006,66,7.0015,68
"Oct","1","No","Friday","Good",10.8,11.0006,66,6.0032,37
"Oct","2","No","Friday","Good",10.8,11.0006,66,6.0032,16
"Oct","5","No","Friday","Good",8.92,7.9976,81,6.0032,35
"Oct","7","No","Friday","Good",8.92,7.9976,81,6.0032,392
"Oct","8","No","Friday","Good",11.74,11.9972,71,6.0032,745
